GID_0;NAME_0;GID_1;NAME_1;NL_NAME_1;GID_2;NAME_2;NL_NAME_2;GID_3;NAME_3;VARNAME_3;NL_NAME_3;TYPE_3;ENGTYPE_3;CC_3;HASC_3
EST;Estonia;EST.2_1;Hiiu;;EST.2.1_1;Emmaste;;EST.2.1.30_1;Rannaküla;;;Küla;Village;;
EST;Estonia;EST.2_1;Hiiu;;EST.2.1_1;Emmaste;;EST.2.1.31_1;Reheselja;;;Küla;Village;;
EST;Estonia;EST.2_1;Hiiu;;EST.2.1_1;Emmaste;;EST.2.1.32_1;Riidaküla;;;Küla;Village;;
EST;Estonia;EST.2_1;Hiiu;;EST.2.1_1;Emmaste;;EST.2.1.33_1;Selja;;;Küla;Village;;
EST;Estonia;EST.2_1;Hiiu;;EST.2.1_1;Emmaste;;EST.2.1.34_1;Sepaste;;;Küla;Village;;
EST;Estonia;EST.2_1;Hiiu;;EST.2.1_1;Emmaste;;EST.2.1.35_1;Sinima;;;Küla;Village;;
EST;Estonia;EST.2_1;Hiiu;;EST.2.1_1;Emmaste;;EST.2.1.36_1;Sõru;;;Küla;Village;;
EST;Estonia;EST.2_1;Hiiu;;EST.2.1_1;Emmaste;;EST.2.1.37_1;Tärkma;;;Küla;Village;;
EST;Estonia;EST.2_1;Hiiu;;EST.2.1_1;Emmaste;;EST.2.1.38_1;Tilga;;;Küla;Village;;
EST;Estonia;EST.2_1;Hiiu;;EST.2.1_1;Emmaste;;EST.2.1.39_1;Tohvri;;;Küla;Village;;
EST;Estonia;EST.2_1;Hiiu;;EST.2.1_1;Emmaste;;EST.2.1.40_1;Ulja;;;Küla;Village;;
EST;Estonia;EST.2_1;Hiiu;;EST.2.1_1;Emmaste;;EST.2.1.41_1;Valgu;;;Küla;Village;;
EST;Estonia;EST.2_1;Hiiu;;EST.2.1_1;Emmaste;;EST.2.1.42_1;Vanamõisa;;;Küla;Village;;
EST;Estonia;EST.2_1;Hiiu;;EST.2.1_1;Emmaste;;EST.2.1.43_1;Viiri;;;Küla;Village;;
EST;Estonia;EST.2_1;Hiiu;;EST.2.2_1;Käina;;EST.2.2.1_1;Aadma;;;Küla;Village;;
EST;Estonia;EST.2_1;Hiiu;;EST.2.2_1;Käina;;EST.2.2.2_1;Allika;;;Küla;Village;;
EST;Estonia;EST.2_1;Hiiu;;EST.2.2_1;Käina;;EST.2.2.3_1;Esiküla;;;Küla;Village;;
EST;Estonia;EST.2_1;Hiiu;;EST.2.2_1;Käina;;EST.2.2.4_1;Jõeküla;;;Küla;Village;;
EST;Estonia;EST.2_1;Hiiu;;EST.2.2_1;Käina;;EST.2.2.5_1;Kaasiku;;;Küla;Village;;
EST;Estonia;EST.2_1;Hiiu;;EST.2.2_1;Käina;;EST.2.2.6_1;Kaigutsi;;;Küla;Village;;
EST;Estonia;EST.2_1;Hiiu;;EST.2.2_1;Käina;;EST.2.2.7_1;Käina;;;Alevik;Small town;;
EST;Estonia;EST.2_1;Hiiu;;EST.2.2_1;Käina;;EST.2.2.8_1;Kassari;;;Küla;Village;;
EST;Estonia;EST.2_1;Hiiu;;EST.2.2_1;Käina;;EST.2.2.9_1;Kleemu;;;Küla;Village;;
EST;Estonia;EST.2_1;Hiiu;;EST.2.2_1;Käina;;EST.2.2.10_1;Kogri;;;Küla;Village;;
EST;Estonia;EST.2_1;Hiiu;;EST.2.2_1;Käina;;EST.2.2.11_1;Kolga;;;Küla;Village;;
EST;Estonia;EST.2_1;Hiiu;;EST.2.2_1;Käina;;EST.2.2.12_1;Kuriste;;;Küla;Village;;
EST;Estonia;EST.2_1;Hiiu;;EST.2.2_1;Käina;;EST.2.2.13_1;Laheküla;;;Küla;Village;;
EST;Estonia;EST.2_1;Hiiu;;EST.2.2_1;Käina;;EST.2.2.14_1;Lelu;;;Küla;Village;;
EST;Estonia;EST.2_1;Hiiu;;EST.2.2_1;Käina;;EST.2.2.15_1;Ligema;;;Küla;Village;;
EST;Estonia;EST.2_1;Hiiu;;EST.2.2_1;Käina;;EST.2.2.16_1;Luguse;;;Küla;Village;;
EST;Estonia;EST.2_1;Hiiu;;EST.2.2_1;Käina;;EST.2.2.17_1;Mäeküla;;;Küla;Village;;
EST;Estonia;EST.2_1;Hiiu;;EST.2.2_1;Käina;;EST.2.2.18_1;Mäeltse;;;Küla;Village;;
EST;Estonia;EST.2_1;Hiiu;;EST.2.2_1;Käina;;EST.2.2.19_1;Männamaa;;;Küla;Village;;
